date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:03:37	8999/8999	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:37	7487/7487	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:37	7983/7983	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:37	421089/421089	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/tournament-sec1-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/tournament-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:38	11272/11272	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-4.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:38	9743/9743	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-5.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:38	10235/10235	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/tournament/1-6.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/tournament/1-6.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:39	170846/170846	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/video/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:39	188482/188482	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/video/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	206283/206283	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/video/1-2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/video/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	57756/57756	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	94509/94509	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/team-sec1-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/team-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	2499/2499	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/game-logo1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	61422/61422	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:40	2128/2128	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/game-logo1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:41	62453/62453	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:41	2192/2192	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/game-logo1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:41	58008/58008	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-4.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:42	2490/2490	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-4.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/game-logo1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:42	49998/49998	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/1-5.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:42	2370/2370	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/team/game-logo1-5.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/team/game-logo1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:43	1775/1775	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/shape/cta-bg-shape1.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/shape/cta-bg-shape1.svg	(from https://html.themeholy.com/bame/demo/index.html)
14:03:43	27287/27287	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/cta-sec1-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/cta-sec1-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:44	46018/46018	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:44	158506/158506	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/cta1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/normal/cta1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:45	54234/54234	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:45	45561/45561	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:45	42381/42381	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_4.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_4.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:45	43575/43575	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_5.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_5.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:46	55154/55154	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_6.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_6.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:46	23511/23511	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_7.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_7.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:46	63527/63527	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_8.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_8.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:47	56541/56541	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_1.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/blog_1_1.jpg	(from https://html.themeholy.com/bame/demo/index.html)
14:03:47	54387/54387	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_2.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/blog_1_2.jpg	(from https://html.themeholy.com/bame/demo/index.html)
14:03:47	57477/57477	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/blog_1_3.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/blog_1_3.jpg	(from https://html.themeholy.com/bame/demo/index.html)
14:03:48	5901/5901	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-1.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:48	4847/4847	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-2.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-2.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:48	5357/5357	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-3.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-3.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:49	6684/6684	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-4.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-4.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:49	6205/6205	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-5.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-5.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:49	5909/5909	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-6.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-6.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:50	6600/6600	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-7.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-7.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:50	6898/6898	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-8.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-8.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:50	6273/6273	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:02%20GMT	https://html.themeholy.com/bame/demo/assets/img/client/1-9.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/client/1-9.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:51	3588/3588	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/footer-apple-btn.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/normal/footer-apple-btn.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:51	71396/71396	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/footer2-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/footer2-bg.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:52	2936/2936	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/normal/footer-playstore-btn.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/normal/footer-playstore-btn.png	(from https://html.themeholy.com/bame/demo/index.html)
14:03:53	87532/87532	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Mar%202024%2021:07:10%20GMT	https://html.themeholy.com/bame/demo/assets/js/vendor/jquery-3.7.1.min.js	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/js/vendor/jquery-3.7.1.min.js	(from https://html.themeholy.com/bame/demo/index.html)
14:03:56	407910/407910	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Mar%202024%2021:07:10%20GMT	https://html.themeholy.com/bame/demo/assets/js/app.min.js	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/js/app.min.js	(from https://html.themeholy.com/bame/demo/index.html)
14:03:57	15845/15845	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2024%20Mar%202024%2021:07:10%20GMT	https://html.themeholy.com/bame/demo/assets/js/main.js	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/js/main.js	(from https://html.themeholy.com/bame/demo/index.html)
14:03:59	105252/105252	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:56%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:00	181500/181500	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:56%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-brands-400.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:00	399412/399412	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:56%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:01	388560/388560	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:02	354424/354424	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:02	1119916/1119916	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:56%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-duotone-900.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:02	986976/986976	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-light-300.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:03	301680/301680	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:04	425296/425296	---M--	200	added ('OK')	font/woff2	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.woff2	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.woff2	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:04	775600/775600	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:04	879176/879176	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:04	61160/61160	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/warpriest/warpriest.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/warpriest/warpriest.ttf	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:05	134836/134836	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/warpriest/warpriest3d.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/warpriest/warpriest3d.ttf	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:05	1086840/1086840	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.ttf	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/fonts/fontawesome/fa-thin-100.ttf	(from https://html.themeholy.com/bame/demo/assets/css/fontawesome.min.css)
14:04:05	2205/2205	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/img/cursor.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/cursor.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:05	493/493	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:06	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20May%202024%2008:34:04%20GMT	https://html.themeholy.com/bame/demo/assets/img/shape/star.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/shape/star.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:06	1877/1877	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/theme-img/commando-list-bg.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/theme-img/commando-list-bg.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:07	1863/1863	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg2.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/theme-img/th-social-bg2.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:07	905/905	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:08%20GMT	https://html.themeholy.com/bame/demo/assets/img/theme-img/menu-text-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/theme-img/menu-text-bg.png	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:07	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20May%202024%2008:34:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/icon/process_arrow2-1.svg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/icon/process_arrow2-1.svg	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:08	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20May%202024%2008:34:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/process/process-card-bg2-1.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/process/process-card-bg2-1.png	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:08	1748/1748	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/tournament-card2-bg.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/tournament-card2-bg.png	(from https://html.themeholy.com/bame/demo/assets/css/style.css)
14:04:09	1724/1724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-1.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/comment-author-1.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
14:04:09	318042/318042	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:06:58%20GMT	https://html.themeholy.com/bame/demo/assets/img/bg/breadcumb-bg.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/bg/breadcumb-bg.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
14:04:09	1286/1286	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-2.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/comment-author-2.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
14:04:09	1701/1701	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-3.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/comment-author-3.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
14:04:10	6029/6029	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Mar%202024%2021:07:00%20GMT	https://html.themeholy.com/bame/demo/assets/img/blog/comment-author-4.jpg	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/blog/comment-author-4.jpg	(from https://html.themeholy.com/bame/demo/shop-details.html)
14:04:10	34636/34636	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_10.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_10.png	(from https://html.themeholy.com/bame/demo/shop.html)
14:04:10	51690/51690	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_9.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_9.png	(from https://html.themeholy.com/bame/demo/shop.html)
14:04:11	52281/52281	---M--	200	added ('OK')	image/png	date:Sun,%2024%20Mar%202024%2021:07:06%20GMT	https://html.themeholy.com/bame/demo/assets/img/product/product_1_12.png	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/assets/img/product/product_1_12.png	(from https://html.themeholy.com/bame/demo/shop.html)
14:04:11	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2003%20May%202024%2008:34:09%20GMT	https://html.themeholy.com/bame/demo/shop-detailis.html	D:/Project%20Zip/minig/html.themeholy.com/bame/demo/shop-detailis.html	(from https://html.themeholy.com/bame/demo/cart.html)
